gene,mean_bulge,mean_dent,lfc
POMP,0.12796508,0.13130078,-0.0033356994
MDH1,0.06189988,0.06525432,-0.0033544414
LGALS7B,0.020286964,0.02364285,-0.003355885
ARF3,0.06837955,0.07173626,-0.00335671
SPARC,0.20295958,0.20633185,-0.003372267
SAE1,0.028065752,0.031443678,-0.0033779256
MT-ATP8,0.104504555,0.107892424,-0.0033878684
DSP,0.23508549,0.23848666,-0.0034011751
CENPF,0.01961566,0.023029542,-0.003413882
SNRPE,0.08738817,0.090808816,-0.0034206435
REX1BD,0.022933625,0.02635857,-0.0034249462
PTDSS1,0.052784435,0.05621123,-0.003426794
MRPS12,0.03252033,0.03594839,-0.0034280568
NUCKS1,0.09460348,0.09803236,-0.0034288839
ATP5MK,0.07774276,0.0811903,-0.00344754
FSTL1,0.039324496,0.042783838,-0.0034593418
FH,0.028896376,0.0323567,-0.0034603253
NARS1,0.03908581,0.04256986,-0.0034840517
CCT8,0.04259638,0.046095803,-0.0034994222
TMEM258,0.1752042,0.17872278,-0.0035185814
MRPS15,0.048556365,0.052085012,-0.0035286471
MARCKS,0.105930336,0.10947743,-0.0035470948
HES2,0.03648915,0.04005923,-0.0035700798
CIAO2A,0.03315607,0.036734182,-0.0035781115
TBL1XR1,0.06728211,0.07086691,-0.0035848022
PLSCR1,0.056234792,0.059827067,-0.003592275
USP1,0.04266828,0.04626927,-0.0036009923
DNPH1,0.03075808,0.03436157,-0.003603492
COPA,0.06055986,0.064187475,-0.0036276132
RPL4,0.11613843,0.11977181,-0.00363338
POMK,0.03635148,0.03998531,-0.0036338307
COPRS,0.04354688,0.047183875,-0.0036369935
CDKN2AIPNL,0.025607778,0.029272342,-0.0036645643
IFI16,0.060900297,0.064588085,-0.0036877878
SLC39A6,0.066959955,0.07064939,-0.003689438
NDUFAF8,0.032956533,0.036646217,-0.003689684
LRP8,0.021098567,0.024796072,-0.0036975052
SSBP1,0.06285216,0.06655698,-0.0037048236
MRPS21,0.05639756,0.060110874,-0.0037133135
PSMA4,0.05714695,0.06086433,-0.0037173778
PARK7,0.05906745,0.06278617,-0.003718719
ANLN,0.028624984,0.03235806,-0.003733078
CBX5,0.023580292,0.027313959,-0.0037336666
IER2,0.06460018,0.0684097,-0.0038095266
MT-TP,0.02516603,0.028977113,-0.0038110837
NDUFAB1,0.06850637,0.07231787,-0.003811501
MCM3,0.031046737,0.034859676,-0.003812939
SHISA5,0.12132041,0.12513956,-0.0038191527
ATP5PF,0.08135484,0.085185274,-0.003830433
RPS10,0.053985827,0.05783397,-0.003848143
UBE2T,0.021373827,0.025226524,-0.003852697
TMPO,0.031844947,0.03570216,-0.003857214
TIMM8B,0.03582625,0.03971997,-0.0038937181
PPT1,0.070593454,0.07450802,-0.003914565
SNHG19,0.027591817,0.031507764,-0.003915947
MRPL34,0.028889215,0.032860994,-0.0039717797
ATP5PO,0.052865203,0.05684153,-0.0039763264
GPX4,0.09017096,0.09414749,-0.0039765313
SNU13,0.12500699,0.12902929,-0.0040223002
SUMO3,0.07479055,0.07881663,-0.0040260777
ITGB8,0.027179735,0.031212687,-0.0040329527
UBE2S,0.054481763,0.058527634,-0.00404587
PSME1,0.034016702,0.038063455,-0.004046753
CFLAR,0.03868849,0.042761452,-0.004072964
STAT2,0.05005095,0.054126337,-0.0040753856
ATP6V0B,0.12059873,0.12468049,-0.004081756
SDF2L1,0.04183649,0.04594607,-0.00410958
GGCT,0.052098505,0.05621546,-0.004116956
TXNIP,0.049592096,0.0537266,-0.0041345023
COX8A,0.15007448,0.15422055,-0.0041460693
UNG,0.025920613,0.030068329,-0.004147716
TRIR,0.12034951,0.12449947,-0.0041499585
CDK4,0.06695694,0.07112651,-0.004169576
PKMYT1,0.022506371,0.026711037,-0.0042046662
FAM83D,0.02046951,0.024675982,-0.004206471
NDUFA13,0.035161138,0.039368346,-0.0042072088
RCC2,0.050350167,0.05457055,-0.0042203814
MYBL2,0.020649124,0.02488338,-0.004234256
S100A4,0.060287572,0.06452817,-0.004240595
DNMT1,0.019991241,0.024256535,-0.0042652935
CLTC,0.12090234,0.12517145,-0.0042691156
TPGS2,0.029615384,0.03389066,-0.0042752773
GNB4,0.030044839,0.034331568,-0.004286729
NONO,0.050102353,0.054391574,-0.004289221
AP3D1,0.053173706,0.057484243,-0.004310537
LIPA,0.026225578,0.030536463,-0.0043108854
BUB3,0.04873679,0.053048044,-0.004311256
PPA1,0.026841456,0.031162955,-0.004321499
TIMM13,0.04609236,0.050421007,-0.0043286458
HSD17B12,0.023657024,0.028009601,-0.004352577
MCM7,0.040580425,0.04496632,-0.004385896
PDIA4,0.079400115,0.08379074,-0.004390627
NNMT,0.085075326,0.0894811,-0.004405774
POLR2B,0.028774083,0.033233613,-0.00445953
CSE1L,0.04677534,0.05126673,-0.004491389
RPN1,0.09582606,0.100331746,-0.0045056865
RPL8,0.45667496,0.46118292,-0.004507959
CNDP2,0.037133444,0.041660573,-0.0045271292
RUVBL1,0.024795262,0.029347261,-0.0045519993
MCM5,0.023534907,0.028103957,-0.00456905
SERF2,0.2852695,0.28984427,-0.0045747757
SRP14,0.13331293,0.13789274,-0.0045798123
SNHG1,0.10127622,0.10586718,-0.0045909584
C12orf57,0.054813728,0.059404686,-0.0045909584
NME1,0.035626717,0.04024168,-0.004614964
PSMB4,0.09598446,0.10061701,-0.0046325475
HMGB2,0.027194096,0.03183077,-0.0046366733
SRM,0.065679416,0.07032582,-0.0046464056
SRPRB,0.035606727,0.040263556,-0.004656829
GSTK1,0.03747626,0.04215372,-0.0046774596
ELOB,0.08012038,0.08482197,-0.004701592
PPP2R5C,0.059367567,0.06407316,-0.004705593
RPL37,0.67202145,0.6767358,-0.00471437
CUTA,0.035877295,0.040594455,-0.00471716
RRBP1,0.06747906,0.072221905,-0.004742846
RPL14,0.08994803,0.09469388,-0.0047458485
NSDHL,0.021684295,0.026444754,-0.004760459
DPM3,0.035043932,0.039824057,-0.004780125
PSMB9,0.025158053,0.029971397,-0.0048133433
TK1,0.029478248,0.034303863,-0.0048256144
FKBP11,0.02066634,0.025537984,-0.004871644
NDC1,0.036606174,0.041489743,-0.0048835687
DHTKD1,0.033462487,0.038384702,-0.004922215
RBM3,0.11416762,0.11909045,-0.0049228296
GAL,0.030719751,0.035657685,-0.0049379338
RBIS,0.08025849,0.08520063,-0.0049421415
YBX1,0.26530793,0.27025342,-0.004945487
LAPTM4B,0.12941195,0.13436802,-0.0049560666
TRIP13,0.029506158,0.03446546,-0.0049593
SPCS3,0.051393922,0.0563637,-0.0049697794
NDUFB11,0.046357904,0.05135082,-0.004992917
COL3A1,0.24494278,0.24993612,-0.0049933344
GDI2,0.23017532,0.23518677,-0.005011454
PPP1CC,0.0644858,0.069529764,-0.005043961
HNRNPL,0.10882112,0.11388824,-0.005067125
SNHG12,0.04118533,0.046263255,-0.0050779246
ALYREF,0.050099604,0.055198886,-0.0050992817
SSRP1,0.06815061,0.07326029,-0.0051096827
CHID1,0.045054838,0.05017358,-0.0051187426
JTB,0.089382194,0.094515935,-0.0051337406
NHP2,0.07409242,0.07923355,-0.0051411316
HNRNPAB,0.12786566,0.13301574,-0.0051500797
SSR1,0.06294992,0.06810158,-0.0051516593
OAS3,0.048149098,0.05332058,-0.0051714815
BCL2L12,0.027773583,0.032965966,-0.0051923823
TYROBP,0.04266457,0.04786419,-0.0051996224
NDUFA3,0.02737585,0.032589808,-0.0052139573
ATP5PB,0.09766271,0.102881715,-0.005219005
HNRNPD,0.07061325,0.075871386,-0.0052581355
MCM2,0.022756241,0.028072499,-0.0053162575
COPS9,0.07773787,0.08306134,-0.0053234696
MT1G,0.101010755,0.106342435,-0.00533168
CNN3,0.121684685,0.12701866,-0.005333975
RPL13,0.28151906,0.28685987,-0.0053408146
APOL6,0.02483007,0.030175436,-0.005345367
HLA-A,0.3697039,0.3750515,-0.0053476095
ITM2C,0.026753748,0.0321385,-0.0053847525
PRMT1,0.034518793,0.039909765,-0.005390972
POLR2G,0.050100148,0.055504877,-0.0054047294
TFCP2L1,0.02515618,0.030569024,-0.005412845
COLGALT1,0.04260116,0.048027568,-0.005426407
LUM,0.034116793,0.03956127,-0.0054444782
ECH1,0.033883862,0.039332077,-0.0054482147
RPL26,0.1527435,0.1582393,-0.0054958016
TKT,0.04111843,0.046638314,-0.005519882
RPN2,0.11357838,0.119101696,-0.0055233166
NOP53,0.039716963,0.045242887,-0.0055259243
BTF3,0.13312054,0.13867663,-0.0055560917
AHR,0.050695222,0.056275684,-0.0055804625
ENSG00000237550,0.07160833,0.077216305,-0.0056079775
SLC25A3,0.09357969,0.09919337,-0.0056136847
UQCRB,0.10011853,0.10575577,-0.005637236
CYB5A,0.038053147,0.043751296,-0.005698148
FLOT2,0.061553244,0.06725602,-0.005702775
PAICS,0.038029235,0.043773454,-0.005744219
COTL1,0.034607895,0.040371317,-0.0057634227
PDCD5,0.07537472,0.08116402,-0.005789295
ERH,0.15344499,0.1592369,-0.0057919025
SRP72,0.04041262,0.0462071,-0.0057944804
TSPAN13,0.020413768,0.026235562,-0.0058217943
COPB2,0.047955777,0.053787638,-0.00583186
PSME2,0.047206383,0.053046387,-0.0058400035
A2M,0.022752259,0.02863728,-0.0058850218
COX6A1,0.14925541,0.15514623,-0.0058908165
APOC1,0.03347336,0.039404828,-0.005931467
PSMB8,0.032867987,0.038801905,-0.005933918
FASN,0.026129164,0.03209748,-0.0059683174
TOP2A,0.033198107,0.039177798,-0.0059796907
COX7A2,0.15761349,0.16360396,-0.0059904754
UBE2C,0.04182579,0.047851536,-0.0060257465
MANF,0.07794772,0.0839958,-0.006048076
EIF4B,0.06912481,0.075185336,-0.006060526
CCT2,0.13323753,0.13933374,-0.006096214
BST2,0.1020804,0.10820352,-0.0061231256
ILF2,0.07991771,0.08604682,-0.006129116
EEF1D,0.15354998,0.15973462,-0.0061846375
SF1,0.102221355,0.10841409,-0.0061927363
COX4I1,0.118669614,0.124877244,-0.00620763
COX5A,0.061925273,0.06818238,-0.0062571056
FCER1G,0.038687516,0.044969667,-0.0062821507
MAL2,0.10517016,0.11152096,-0.0063508004
NPC2,0.17280413,0.17916855,-0.00636442
TRIM22,0.022741182,0.029180592,-0.00643941
HNRNPUL1,0.09233008,0.09877083,-0.006440744
HERPUD1,0.03935971,0.045823306,-0.0064635947
CCT3,0.09537562,0.101864815,-0.006489195
ANO1,0.14249192,0.14900757,-0.006515652
HLA-E,0.20376648,0.21028762,-0.0065211356
TSEN34,0.047629874,0.054159246,-0.006529372
SAMHD1,0.029249864,0.035789743,-0.0065398794
TPX2,0.02927814,0.035865366,-0.006587226
LCP1,0.022849359,0.029444287,-0.006594928
TSTD1,0.047797836,0.054458577,-0.006660741
SNHG8,0.038339794,0.04502227,-0.006682478
C1QA,0.03377853,0.040468268,-0.0066897385
C1R,0.04410248,0.0508033,-0.006700821
ATP5MC2,0.12618598,0.13288854,-0.006702557
RAN,0.24761383,0.25436974,-0.0067559034
CLDN1,0.096545435,0.103301935,-0.0067564994
SOD1,0.08711122,0.09391019,-0.0067989677
SYNGR2,0.14722857,0.1540788,-0.0068502277
TAPBP,0.062336005,0.06919267,-0.006856665
UBE2L6,0.047630712,0.054493986,-0.0068632737
SERBP1,0.2062218,0.21308586,-0.006864056
DMKN,0.05830232,0.06516639,-0.006864071
TXNL4A,0.060242623,0.067232676,-0.0069900528
TPM3,0.23528033,0.24227302,-0.006992683
LAPTM5,0.047730763,0.054740444,-0.0070096813
GGH,0.049106114,0.05612375,-0.007017635
LSM4,0.055944923,0.0629842,-0.007039275
ELOVL5,0.04165863,0.04873125,-0.00707262
CPT1A,0.06620394,0.07329166,-0.0070877224
HNRNPM,0.06779068,0.07489452,-0.007103838
SNHG9,0.034603707,0.04175001,-0.0071463026
HLA-F,0.10153657,0.10868879,-0.0071522146
CTSH,0.029557947,0.03672407,-0.007166121
IL32,0.067281604,0.07445661,-0.007175006
CKS1B,0.10070393,0.10788823,-0.007184297
HNRNPA3,0.12238048,0.12956698,-0.007186502
SFPQ,0.088916376,0.09610928,-0.0071929023
G3BP1,0.10463641,0.111855544,-0.0072191358
KARS1,0.04650528,0.053750213,-0.0072449334
RPLP0,0.2685775,0.27585357,-0.007276088
MT-TN,0.03757459,0.04485757,-0.00728298
SLIRP,0.081895284,0.08920343,-0.007308148
HSP90B1,0.18310009,0.19044228,-0.0073421896
RPS25,0.10288666,0.11023276,-0.007346101
PRKDC,0.051324878,0.05868984,-0.0073649622
XBP1,0.09240791,0.099774696,-0.007366784
HSPD1,0.105160445,0.112641685,-0.0074812397
SRGN,0.035460442,0.0430013,-0.0075408593
C1S,0.045820527,0.053390138,-0.007569611
CSKMT,0.04702531,0.054609526,-0.007584214
C1QB,0.04561819,0.053324148,-0.0077059567
C1QC,0.059532944,0.067256115,-0.0077231713
SNRPG,0.1434075,0.15115857,-0.0077510774
ATP5MG,0.063742206,0.07154703,-0.007804826
GAS5,0.153957,0.16176252,-0.0078055263
SLPI,0.09369167,0.101555094,-0.007863425
ENSG00000254682,0.029626746,0.03749137,-0.007864624
SNRPF,0.06529994,0.073166735,-0.007866792
TMEM97,0.019592602,0.027490966,-0.007898364
PCNA,0.06373002,0.071655,-0.007924981
ERG28,0.02513131,0.033079468,-0.007948158
PSMB1,0.12601419,0.13396794,-0.007953748
DUT,0.114280365,0.12238097,-0.0081006065
ATP5MJ,0.089512795,0.097634465,-0.008121669
ATP5ME,0.09313077,0.101261385,-0.008130617
SNRPD1,0.062472716,0.07063476,-0.008162044
TAP1,0.05481257,0.06298498,-0.0081724115
RPL7A,0.3071924,0.31537846,-0.008186072
NDUFB3,0.08849187,0.09672755,-0.008235678
HSPE1,0.08988089,0.098211445,-0.008330554
RPL35,0.23608612,0.24443409,-0.008347973
EMP2,0.04703751,0.055410575,-0.008373067
NDUFA1,0.15711768,0.1654995,-0.008381814
EIF3K,0.067596756,0.07599368,-0.008396924
RPS15A,0.29545784,0.30387518,-0.008417338
MSN,0.13196026,0.14056037,-0.008600116
PTBP1,0.09736874,0.10600574,-0.008637004
RPL22,0.064896636,0.07353483,-0.008638196
PIM2,0.027937373,0.03661583,-0.008678457
UQCRH,0.22461165,0.23331654,-0.008704886
SEC11C,0.06150062,0.070240505,-0.008739885
RPS26,0.113300174,0.12206672,-0.008766547
HLA-DQB1,0.025084564,0.033880778,-0.008796213
TMEM147,0.06800342,0.07680108,-0.008797653
PDIA6,0.13690878,0.14570661,-0.008797824
PSAP,0.2402409,0.24905348,-0.0088125765
SGK1,0.05169916,0.060543556,-0.008844394
FBL,0.053056378,0.0619181,-0.008861721
COX6B1,0.0863702,0.0952455,-0.008875303
RPL10,0.4271013,0.43597946,-0.008878142
CCT5,0.11678695,0.12576427,-0.008977316
RPL15,0.27561983,0.28463233,-0.0090124905
HMGCR,0.026929,0.03594815,-0.0090191495
SNHG5,0.1086554,0.117692664,-0.009037264
MTHFD1,0.096908174,0.10602021,-0.009112038
H2AZ2,0.19354615,0.20283973,-0.009293586
COX7C,0.12178198,0.13117288,-0.009390898
NDUFS5,0.22018747,0.22968496,-0.0094974935
ATP5MC1,0.046020728,0.05554435,-0.009523623
HLA-DQA1,0.023364484,0.032967642,-0.009603158
PSMB2,0.14748171,0.15712346,-0.009641752
SLC25A5,0.12793012,0.1375971,-0.009666979
RPL7,0.36473575,0.37459263,-0.00985688
NDUFB1,0.07687593,0.0868012,-0.009925269
TMA7,0.14675076,0.15672107,-0.009970307
RPL18,0.2604014,0.27037463,-0.009973228
ACLY,0.06582382,0.07588068,-0.010056853
CD47,0.0908955,0.10106884,-0.010173343
RPSA,0.120559655,0.13073878,-0.010179125
PRDX6,0.08128661,0.09147208,-0.010185473
HLA-DRB5,0.03286312,0.043086633,-0.010223512
TOMM7,0.29098517,0.30121148,-0.010226309
IGFBP7,0.1080272,0.11827332,-0.01024612
MGP,0.029374423,0.039874896,-0.010500474
RPS9,0.20167133,0.2122084,-0.010537073
RPL24,0.12385209,0.13449347,-0.010641381
SELENOP,0.04610426,0.05689628,-0.010792021
SQLE,0.034160186,0.0449745,-0.010814313
RACK1,0.26594937,0.27679524,-0.01084587
KRT6B,0.43639216,0.44735295,-0.010960788
SREBF2,0.05501849,0.06605116,-0.011032674
TM7SF3,0.12706597,0.1382377,-0.011171728
ATP5F1A,0.08254711,0.093780436,-0.011233322
NDUFB2,0.116939835,0.12823863,-0.011298798
STMN1,0.116545364,0.12786397,-0.011318609
RPL18A,0.1365245,0.147872,-0.0113475025
RDH10,0.048375696,0.05973157,-0.011355873
BMAL2,0.1858343,0.19722879,-0.011394486
PEBP1,0.075676,0.08707863,-0.011402629
HLA-DRB1,0.04813912,0.05969055,-0.011551429
FDFT1,0.026851641,0.038453728,-0.011602087
SNHG3,0.062858425,0.07458624,-0.011727817
EEF1B2,0.19011173,0.20188308,-0.011771351
UBL5,0.17248616,0.1843127,-0.011826545
IDH1,0.039407972,0.051414322,-0.01200635
RPS8,0.6689293,0.68095785,-0.012028575
LDHB,0.028710574,0.04076193,-0.012051355
ATP5MC3,0.18066216,0.19274373,-0.012081578
EEF2,0.1740782,0.1863711,-0.012292907
HMGB1,0.1410496,0.15338339,-0.012333795
MT-TF,0.13380344,0.14618857,-0.01238513
XRCC6,0.13960165,0.15232432,-0.012722671
SSR4,0.11975192,0.13259378,-0.012841858
HSPA8,0.12591855,0.13882749,-0.012908936
HMGN2,0.24013391,0.25315005,-0.0130161345
RPL37A,0.7879567,0.8009799,-0.013023198
RPS6,0.4022415,0.41548997,-0.013248473
TRAC,0.021220442,0.03450157,-0.013281129
ATP1B3,0.109082736,0.1223968,-0.013314061
MT-ND4L,0.18302442,0.19647111,-0.013446689
DEFB1,0.119870715,0.13336055,-0.013489835
RPS20,0.9966013,1.0103046,-0.013703287
IGHA1,0.0306157,0.044359904,-0.013744203
SNRPD2,0.13255575,0.14630444,-0.0137486905
INO80C,0.027934896,0.041723073,-0.013788177
ACAT2,0.019396897,0.033197958,-0.013801061
HSP90AA1,0.2478893,0.26174068,-0.013851389
RPS5,0.35272512,0.36667114,-0.013946027
HSP90AB1,0.27348632,0.28763855,-0.014152229
ATP5MF,0.123065546,0.13725877,-0.014193222
PTMA,0.29385903,0.3081868,-0.0143277645
RPL29,0.24126387,0.2556846,-0.014420748
CTSC,0.19062695,0.20510955,-0.0144826025
CCND1,0.24491392,0.25945652,-0.014542595
RPL10A,0.23384255,0.24842526,-0.0145827085
DBI,0.09255608,0.10715501,-0.014598928
HSPB1,0.7143404,0.7291517,-0.014811337
HINT1,0.21788265,0.23278579,-0.014903143
KRT5,0.6087045,0.6240977,-0.015393198
RPS18,0.49864691,0.5142257,-0.015578806
CALR,0.2913211,0.30693248,-0.01561138
NCL,0.120905235,0.13653599,-0.015630752
NDUFS6,0.15927202,0.17490467,-0.01563266
RPL23A,0.43537772,0.45102286,-0.015645146
NDUFA4,0.17731309,0.19312236,-0.015809268
GLS,0.13468729,0.15083402,-0.016146734
JCHAIN,0.03330954,0.049696054,-0.016386513
LDLR,0.055796295,0.07232499,-0.016528696
HNRNPA1,0.13705309,0.15376759,-0.016714498
TNC,0.3761525,0.3928796,-0.01672712
UQCRQ,0.17469448,0.19166501,-0.01697053
HLA-B,0.3362648,0.35337704,-0.017112255
GABRB3,0.1537776,0.17095517,-0.017177567
UBA52,0.16016938,0.17773242,-0.017563045
RPS3,0.27194452,0.28971553,-0.017771006
CANX,0.23026858,0.24807106,-0.017802477
FABP5,1.499195,1.517081,-0.017886043
HSPA5,0.32914695,0.34709594,-0.017948985
RPS3A,0.19476275,0.21278635,-0.018023595
RPL27,0.4631565,0.48175216,-0.018595666
FAU,0.17914574,0.19777519,-0.018629447
MSMO1,0.047177702,0.06608009,-0.018902391
RPL41,1.081662,1.1006775,-0.019015431
MT-ND5,0.6301174,0.6494404,-0.019322991
PRDX1,0.24120568,0.26063693,-0.019431248
TUBA1C,0.40588483,0.42533523,-0.019450396
STAT1,0.14084736,0.1605553,-0.019707948
NPM1,0.24811135,0.2681105,-0.019999161
SCD,0.04034289,0.060529094,-0.020186204
KLHDC7B,0.1044733,0.12483496,-0.020361662
RPLP2,0.3771671,0.39880663,-0.021639526
RPL11,0.4030626,0.42471346,-0.02165085
FDPS,0.047414947,0.070395395,-0.022980448
RPS11,0.5255235,0.54866225,-0.023138762
RPS2,0.35541686,0.37880403,-0.023387164
TUBB,0.23483278,0.25838372,-0.023550943
ATP5F1E,0.45044446,0.47436714,-0.023922682
HNRNPA2B1,0.29833713,0.32260144,-0.024264306
CFL1,0.64669424,0.6711783,-0.024484038
SNHG25,0.11007816,0.13488597,-0.024807803
RPL19,0.27843603,0.303408,-0.024971962
RPL30,0.57719874,0.6022753,-0.025076568
RPL23,0.80945045,0.83566767,-0.026217222
RPS24,0.44301727,0.46926463,-0.026247352
MT-CO2,2.3461242,2.3726263,-0.026502132
HLA-DPB1,0.06406534,0.0905925,-0.026527166
RPL31,0.7046506,0.73120874,-0.02655816
RPS23,0.35979414,0.38645682,-0.026662678
MT-ATP6,1.6583314,1.685094,-0.026762605
RPL13A,0.3276218,0.3546464,-0.027024627
LYZ,0.052087482,0.07924637,-0.02715889
RPL35A,0.67295235,0.70028496,-0.027332604
RPS4X,0.2465762,0.2748034,-0.028227195
COX6C,0.30198154,0.33064294,-0.0286614
RPS27,0.41216138,0.44094414,-0.028782755
RPL32,0.32520962,0.35442892,-0.0292193
RPS14,0.3794296,0.41054198,-0.031112373
B2M,1.2000446,1.2312998,-0.031255126
PPIA,0.92764515,0.96009654,-0.03245139
RPS13,0.31992808,0.3532092,-0.033281118
NCAM2,0.18627353,0.22032571,-0.03405218
HMGCS1,0.05293049,0.08789023,-0.03495974
RPS16,0.40642014,0.4417482,-0.03532806
RPL21,0.26070905,0.29608783,-0.035378784
RPS28,0.5532828,0.5895898,-0.036306977
RPL38,0.52768034,0.5642465,-0.03656614
ENSG00000240040,0.08269864,0.119327895,-0.036629252
RPL27A,0.3917582,0.42922834,-0.037470132
DHCR24,0.07815458,0.115968995,-0.037814416
IGHG4,0.0699324,0.108389355,-0.038456954
EEF1A1,0.7527191,0.79368573,-0.04096663
MT-CO1,1.6635381,1.7067897,-0.043251634
HLA-DPA1,0.10520216,0.14940755,-0.04420539
CD74,0.28542134,0.33005747,-0.04463613
BCYRN1,0.2094202,0.25429502,-0.044874817
RPS21,0.56085944,0.6057796,-0.044920146
RPL39,0.7018366,0.74696946,-0.045132875
TPT1,0.5961879,0.64163196,-0.04544407
IGLC3,0.09681958,0.14441404,-0.047594458
MT-ND2,2.1451387,2.1932566,-0.048117876
TUBA1B,0.47434056,0.5252384,-0.050897837
RPS19,0.64468515,0.69645023,-0.051765084
HLA-DRA,0.13580629,0.18810277,-0.052296475
MT-ND1,1.0876919,1.1454421,-0.057750225
MT-CO3,2.4632332,2.5234199,-0.060186625
RPLP1,0.8222495,0.88455915,-0.062309682
MT-CYB,2.1609166,2.2246065,-0.06368995
RPL34,0.6037971,0.66850865,-0.06471157
IGLC2,0.1636063,0.22870038,-0.06509408
RPS12,0.54553586,0.61130226,-0.065766394
IGHG1,0.16436358,0.23177414,-0.06741056
RPS27A,0.6339875,0.7023351,-0.06834763
IGHGP,0.13554288,0.20520322,-0.069660336
MT-ND4,2.3714828,2.4430852,-0.071602345
MT-ND3,2.005273,2.0994513,-0.0941782
RPS29,0.7340609,0.85097444,-0.11691356
DHCR7,0.212043,0.3298305,-0.117787495
IGHG3,0.45988932,0.58571744,-0.12582812
IGKC,1.5478505,1.8281726,-0.28032207
